seqnames,start,end,group
chr22,46119609,46119623,COAD
chr22,46119643,46119657,COAD
chr22,46122604,46122625,COAD
chr22,46122836,46122850,COAD
chr22,46125085,46125099,COAD
chr22,46129756,46129770,COAD
chr22,46131308,46131322,COAD
chr22,46131502,46131516,COAD
chr22,46147593,46147607,COAD
chr22,46147763,46147777,COAD
chr22,46150496,46150510,COAD
chr22,46150595,46150612,COAD
chr22,46150626,46150640,COAD
chr22,46170761,46170775,COAD
chr22,46172773,46172790,COAD
chr22,46195948,46195962,COAD
chr22,46195979,46195993,COAD
chr22,46245290,46245308,COAD
chr22,46248253,46248267,COAD
chr22,46250117,46250131,COAD
chr22,46250301,46250315,COAD
chr22,46251152,46251169,COAD
chr22,46262626,46262640,COAD
chr22,46262857,46262871,COAD
chr22,46265412,46265426,COAD
chr22,46267946,46267970,COAD
chr22,46269021,46269035,COAD
chr22,46314453,46314467,COAD
chr22,46332151,46332165,COAD
chr22,46334862,46334876,COAD
chr22,46335864,46335878,COAD
chr22,46353067,46353081,COAD
chr22,46353317,46353331,COAD
chr22,46355568,46355585,COAD
chr22,46357288,46357302,COAD
chr22,46366981,46366995,COAD
chr22,46367800,46367814,COAD
chr22,46373577,46373591,COAD
chr22,46378919,46378933,COAD
chr22,46379840,46379854,COAD
chr22,46380307,46380321,COAD
chr22,46384410,46384424,COAD
chr22,46390703,46390717,COAD
chr22,46390753,46390767,COAD
chr22,46394838,46394852,COAD
chr22,46408812,46408826,COAD
chr22,46421449,46421463,COAD
chr22,46429627,46429641,COAD
chr22,46432469,46432483,COAD
chr22,46433419,46433433,COAD
chr22,46444769,46444783,COAD
chr22,46451184,46451198,COAD
chr22,46484289,46484303,COAD
chr22,46488295,46488313,COAD
chr22,46525931,46525945,COAD
chr22,46526589,46526603,COAD
chr22,46536851,46536865,COAD
chr22,46537526,46537540,COAD
chr22,46537751,46537765,COAD
chr22,46537812,46537826,COAD
chr22,46542473,46542487,COAD
chr22,46544491,46544505,COAD
chr22,46547265,46547279,COAD
chr22,46561157,46561171,COAD
chr22,46561473,46561487,COAD
chr22,46561804,46561818,COAD
chr22,46563498,46563512,COAD
chr22,46568380,46568407,COAD
chr22,46569260,46569274,COAD
chr22,46569309,46569323,COAD
chr22,46570464,46570492,COAD
chr22,46576986,46577003,COAD
chr22,46577164,46577178,COAD
chr22,46579052,46579066,COAD
chr22,46580542,46580556,COAD
chr22,46589948,46589962,COAD
chr22,46595458,46595472,COAD
chr22,46597066,46597080,COAD
chr22,46603597,46603611,COAD
chr22,46609197,46609211,COAD
chr22,46610121,46610135,COAD
chr22,46613663,46613677,COAD
chr22,46619811,46619825,COAD
chr22,46625457,46625471,COAD
chr22,46633081,46633095,COAD
chr22,46634447,46634461,COAD
chr22,46635288,46635302,COAD
chr22,46635742,46635756,COAD
chr22,46635808,46635822,COAD
chr22,46635947,46635961,COAD
chr22,46652159,46652173,COAD
chr22,46652288,46652302,COAD
chr22,46655009,46655023,COAD
chr22,46657128,46657142,COAD
chr22,46660731,46660745,COAD
chr22,46672369,46672383,COAD
chr22,46677498,46677512,COAD
chr22,46681174,46681188,COAD
chr22,46693751,46693765,COAD
chr22,46696318,46696332,COAD
chr22,46704850,46704864,COAD
chr22,46721878,46721892,COAD
chr22,46731464,46731478,COAD
chr22,46731489,46731503,COAD
chr22,46731729,46731743,COAD
chr22,46735994,46736008,COAD
chr22,46737928,46737942,COAD
chr22,46737979,46737999,COAD
chr22,46738240,46738254,COAD
chr22,46739292,46739309,COAD
chr22,46742101,46742115,COAD
chr22,46743159,46743173,COAD
chr22,46752359,46752373,COAD
chr22,46752391,46752405,COAD
chr22,46758980,46758994,COAD
chr22,46762637,46762651,COAD
chr22,46798772,46798786,COAD
chr22,46803526,46803540,COAD
chr22,46816015,46816029,COAD
chr22,46816150,46816164,COAD
chr22,46933274,46933288,COAD
chr22,47048762,47048776,COAD
chr22,47051869,47051883,COAD
chr22,47115108,47115136,COAD
chr22,47193241,47193255,COAD
chr22,47201749,47201764,COAD
chr22,47209261,47209275,COAD
chr22,47209366,47209380,COAD
chr22,47213752,47213770,COAD
chr22,47627789,47627803,COAD
chr22,48153755,48153769,COAD
chr22,48187570,48187584,COAD
chr22,48187680,48187697,COAD
chr22,48253715,48253729,COAD
chr22,48253878,48253892,COAD
chr22,48262888,48262902,COAD
chr22,48426190,48426204,COAD
chr22,48605946,48605960,COAD
chr22,48636155,48636169,COAD
chr22,49362545,49362562,COAD
chr22,49369079,49369093,COAD
chr22,49372814,49372828,COAD
chr22,49433796,49433810,COAD
chr22,49488041,49488055,COAD
chr22,49548808,49548822,COAD
chr22,49549026,49549040,COAD
chr22,49750944,49750958,COAD
chr22,49763722,49763736,COAD
chr22,49764397,49764411,COAD
chr22,49767476,49767490,COAD
chr22,49795687,49795711,COAD
chr22,49795756,49795770,COAD
chr22,49795787,49795801,COAD
chr22,49833650,49833664,COAD
chr22,49833816,49833830,COAD
chr22,49848735,49848749,COAD
chr22,49849446,49849460,COAD
chr22,49850381,49850395,COAD
chr22,49900936,49900950,COAD
chr22,49904119,49904133,COAD
chr22,49904287,49904301,COAD
chr22,49923178,49923192,COAD
chr22,49923537,49923551,COAD
chr22,49929326,49929340,COAD
chr22,49929505,49929519,COAD
chr22,49929698,49929712,COAD
chr22,49931083,49931097,COAD
chr22,49932133,49932160,COAD
chr22,49934109,49934123,COAD
chr22,49935399,49935413,COAD
chr22,49935439,49935456,COAD
chr22,49937565,49937579,COAD
chr22,49941342,49941356,COAD
chr22,49949381,49949395,COAD
chr22,49952475,49952489,COAD
chr22,49953153,49953170,COAD
chr22,49953742,49953756,COAD
chr22,49957819,49957833,COAD
chr22,49959369,49959383,COAD
chr22,49960336,49960350,COAD
chr22,49963241,49963255,COAD
chr22,49967351,49967365,COAD
chr22,49969303,49969317,COAD
chr22,49972363,49972377,COAD
chr22,49976263,49976277,COAD
chr22,49979778,49979792,COAD
chr22,49983631,49983657,COAD
chr22,49993540,49993557,COAD
chr22,49994927,49994941,COAD
chr22,49995104,49995118,COAD
chr22,49997435,49997449,COAD
chr22,49997890,49997904,COAD
chr22,50002047,50002061,COAD
chr22,50007245,50007259,COAD
chr22,50011781,50011795,COAD
chr22,50012060,50012074,COAD
chr22,50012804,50012818,COAD
chr22,50030455,50030469,COAD
chr22,50104169,50104183,COAD
chr22,50104429,50104443,COAD
chr22,50147125,50147139,COAD
chr22,50149317,50149334,COAD
chr22,50169992,50170016,COAD
chr22,50182292,50182320,COAD
chr22,50182754,50182768,COAD
chr22,50184135,50184149,COAD
chr22,50188638,50188652,COAD
chr22,50188849,50188863,COAD
chr22,50190528,50190542,COAD
chr22,50192236,50192250,COAD
chr22,50197312,50197329,COAD
chr22,50200658,50200672,COAD
chr22,50206835,50206849,COAD
chr22,50210008,50210022,COAD
chr22,50210173,50210187,COAD
chr22,50215574,50215588,COAD
chr22,50217668,50217682,COAD
chr22,50217782,50217796,COAD
chr22,50218620,50218634,COAD
chr22,50219042,50219056,COAD
chr22,50233440,50233454,COAD
chr22,50237296,50237310,COAD
chr22,50237316,50237330,COAD
chr22,50241275,50241289,COAD
chr22,50244359,50244373,COAD
chr22,50244852,50244866,COAD
chr22,50246125,50246139,COAD
chr22,50247940,50247954,COAD
chr22,50251302,50251316,COAD
chr22,50252327,50252341,COAD
chr22,50257016,50257030,COAD
chr22,50259384,50259398,COAD
chr22,50261090,50261104,COAD
chr22,50261648,50261662,COAD
chr22,50261727,50261741,COAD
chr22,50261773,50261787,COAD
chr22,50261816,50261836,COAD
chr22,50266460,50266474,COAD
chr22,50267712,50267726,COAD
chr22,50267911,50267925,COAD
chr22,50270172,50270186,COAD
chr22,50270393,50270407,COAD
chr22,50273507,50273521,COAD
chr22,50274584,50274598,COAD
chr22,50276226,50276240,COAD
chr22,50276282,50276296,COAD
chr22,50276322,50276336,COAD
chr22,50276362,50276376,COAD
chr22,50276402,50276416,COAD
chr22,50277939,50277953,COAD
chr22,50278226,50278240,COAD
chr22,50280373,50280387,COAD
chr22,50281045,50281059,COAD
chr22,50283853,50283867,COAD
chr22,50287506,50287520,COAD
chr22,50293381,50293398,COAD
chr22,50299745,50299759,COAD
chr22,50301565,50301579,COAD
chr22,50305334,50305348,COAD
chr22,50308787,50308801,COAD
chr22,50310660,50310674,COAD
chr22,50314765,50314779,COAD
chr22,50315245,50315259,COAD
chr22,50319027,50319041,COAD
chr22,50322931,50322945,COAD
chr22,50327100,50327114,COAD
chr22,50330634,50330651,COAD
chr22,50346633,50346647,COAD
chr22,50395446,50395460,COAD
chr22,50399839,50399863,COAD
chr22,50403594,50403608,COAD
chr22,50404994,50405008,COAD
chr22,50438734,50438748,COAD
chr22,50438755,50438769,COAD
chr22,50441036,50441050,COAD
chr22,50445652,50445666,COAD
chr22,50447083,50447097,COAD
chr22,50448157,50448171,COAD
chr22,50448368,50448382,COAD
chr22,50456968,50456986,COAD
chr22,50459759,50459773,COAD
chr22,50470233,50470247,COAD
chr22,50471799,50471813,COAD
chr22,50471831,50471845,COAD
chr22,50473387,50473401,COAD
chr22,50479781,50479795,COAD
chr22,50481502,50481516,COAD
chr22,50481530,50481544,COAD
chr22,50482529,50482543,COAD
chr22,50489508,50489522,COAD
chr22,50498370,50498384,COAD
chr22,50510005,50510022,COAD
chr22,50522423,50522437,COAD
chr22,50524089,50524103,COAD
chr22,50525843,50525863,COAD
chr22,50526459,50526483,COAD
chr22,50526505,50526519,COAD
chr22,50526638,50526658,COAD
chr22,50528603,50528617,COAD
chr22,50530054,50530068,COAD
chr22,50532081,50532095,COAD
chr22,50533662,50533676,COAD
chr22,50545698,50545712,COAD
chr22,50548948,50548962,COAD
chr22,50548992,50549006,COAD
chr22,50551430,50551444,COAD
chr22,50573132,50573146,COAD
chr22,50576239,50576253,COAD
chr22,50576307,50576321,COAD
chr22,50577279,50577293,COAD
chr22,50578468,50578482,COAD
chr22,50578562,50578576,COAD
chr22,50584891,50584905,COAD
chr22,50612885,50612899,COAD
chr22,50613052,50613066,COAD
chr22,50620566,50620580,COAD
chr22,50625233,50625247,COAD
chr22,50625798,50625812,COAD
chr22,50626059,50626073,COAD
chr22,50627249,50627263,COAD
chr22,50628186,50628212,COAD
chr22,50672385,50672399,COAD
chr22,50696797,50696811,COAD
chr22,50697457,50697471,COAD
chr22,50701254,50701282,COAD
chr22,50713585,50713599,COAD
chr22,50726799,50726819,COAD
chr22,50729266,50729280,COAD
chr22,50732301,50732315,COAD
chr22,50739989,50740003,COAD
chr22,50757189,50757203,COAD
chr22,50775276,50775290,COAD
chr22,50775399,50775413,COAD
chr22,50783742,50783756,COAD
chr15,22664441,22664455,COAD
chr15,22757812,22757826,COAD
chr15,22757876,22757890,COAD
chr15,22766016,22766030,COAD
chr15,22786426,22786440,COAD
chr15,22786510,22786535,COAD
chr15,22786544,22786558,COAD
chr15,22808422,22808436,COAD
chr15,22811819,22811833,COAD
chr15,22837604,22837618,COAD
chr15,22870021,22870035,COAD
chr15,22884527,22884541,COAD
chr15,22903948,22903962,COAD
chr15,22931126,22931143,COAD
chr15,22947215,22947229,COAD
chr15,22980473,22980487,COAD
chr15,22990000,22990014,COAD
chr15,22990155,22990169,COAD
chr15,23036146,23036160,COAD
chr15,23037848,23037865,COAD
chr15,23039194,23039208,COAD
chr15,23039282,23039306,COAD
chr15,23074017,23074031,COAD
chr15,23075710,23075724,COAD
chr15,23386020,23386034,COAD
chr15,23386050,23386064,COAD
chr15,23409030,23409044,COAD
chr15,23416794,23416808,COAD
chr15,23417119,23417133,COAD
chr15,23439336,23439350,COAD
chr15,23467198,23467212,COAD
chr15,23576373,23576387,COAD
chr15,23642590,23642604,COAD
chr15,23645471,23645485,COAD
chr15,23646066,23646083,COAD
chr15,23646240,23646264,COAD
chr15,23646376,23646390,COAD
chr15,23646397,23646411,COAD
chr15,23647065,23647079,COAD
chr15,23649101,23649118,COAD
chr15,23687221,23687235,COAD
chr15,23687339,23687353,COAD
chr15,23687397,23687411,COAD
chr15,23857224,23857238,COAD
chr15,23869631,23869645,COAD
chr15,23878112,23878126,COAD
chr15,23957911,23957925,COAD
chr15,24039864,24039878,COAD
chr15,24055107,24055121,COAD
chr15,24068174,24068188,COAD
chr15,24271580,24271594,COAD
chr15,24309798,24309812,COAD
chr15,24311765,24311779,COAD
chr15,24488264,24488278,COAD
chr15,24518408,24518422,COAD
chr15,24847220,24847234,COAD
chr15,25327978,25327992,COAD
chr15,25330340,25330354,COAD
chr15,25439255,25439269,COAD
chr15,25481850,25481864,COAD
chr15,25740026,25740040,COAD
chr15,25773576,25773590,COAD
chr15,25850506,25850520,COAD
chr15,25903491,25903505,COAD
chr15,25934110,25934127,COAD
chr15,26126126,26126140,COAD
chr15,26889492,26889506,COAD
chr15,27017414,27017428,COAD
chr15,28017723,28017737,COAD
chr15,28017895,28017909,COAD
chr15,28021761,28021777,COAD
chr15,28021870,28021884,COAD
chr15,28085027,28085041,COAD
chr15,28085136,28085150,COAD
chr15,28086289,28086303,COAD
chr15,28094418,28094432,COAD
chr15,28094835,28094852,COAD
chr15,28094910,28094924,COAD
chr15,28096748,28096762,COAD
chr15,28099359,28099373,COAD
chr15,28106799,28106813,COAD
chr15,28106894,28106908,COAD
chr15,28106940,28106954,COAD
chr15,28122173,28122187,COAD
chr15,28123474,28123488,COAD
chr15,28123621,28123635,COAD
chr15,28126230,28126244,COAD
chr15,28145071,28145085,COAD
chr15,28182365,28182379,COAD
chr15,28728251,28728265,COAD
chr15,28737665,28737679,COAD
chr15,28873916,28873930,COAD
chr15,28886231,28886245,COAD
chr15,28918408,28918422,COAD
chr15,28918538,28918552,COAD
chr15,28935506,28935520,COAD
chr15,28975858,28975872,COAD
chr15,28976156,28976170,COAD
chr15,29103910,29103948,COAD
chr15,29104136,29104150,COAD
chr15,29112329,29112343,COAD
chr15,29127842,29127856,COAD
chr15,29139980,29140004,COAD
chr15,29142149,29142163,COAD
chr15,29278509,29278523,COAD
chr15,29418337,29418351,COAD
chr15,29439334,29439348,COAD
chr15,29453307,29453321,COAD
chr15,29471481,29471495,COAD
chr15,29473155,29473169,COAD
chr15,29518700,29518714,COAD
chr15,29568963,29568990,COAD
chr15,29569002,29569016,COAD
chr15,29570865,29570879,COAD
chr15,29571083,29571097,COAD
chr15,29593478,29593492,COAD
chr15,29636429,29636443,COAD
chr15,29657090,29657104,COAD
chr15,29664934,29664948,COAD
chr15,29668174,29668188,COAD
chr15,29668320,29668334,COAD
chr15,29674913,29674934,COAD
chr15,29674998,29675012,COAD
chr15,29676071,29676085,COAD
chr15,29677633,29677657,COAD
chr15,29678450,29678464,COAD
chr15,29680891,29680905,COAD
chr15,29681180,29681194,COAD
chr15,29681718,29681732,COAD
chr15,29688169,29688183,COAD
chr15,29691342,29691356,COAD
chr15,29736616,29736630,COAD
chr15,29821599,29821613,COAD
chr15,29822545,29822559,COAD
chr15,29836353,29836367,COAD
chr15,29843761,29843775,COAD
chr15,29843907,29843921,COAD
chr15,29853933,29853947,COAD
chr15,29909076,29909090,COAD
chr15,29918248,29918262,COAD
chr15,29935867,29935881,COAD
chr15,30661283,30661297,COAD
chr15,30736489,30736506,COAD
chr15,30755221,30755235,COAD
chr15,30769523,30769537,COAD
chr15,30788020,30788034,COAD
chr15,30788067,30788081,COAD
chr15,30791368,30791382,COAD
chr15,30799697,30799711,COAD
chr15,30799793,30799807,COAD
chr15,30801149,30801166,COAD
chr15,30801324,30801338,COAD
chr15,30801567,30801581,COAD
chr15,30828484,30828498,COAD
chr15,30894655,30894669,COAD
chr15,30905985,30905999,COAD
chr15,30922875,30922889,COAD
chr15,30923002,30923016,COAD
chr15,30927540,30927554,COAD
chr15,30940495,30940509,COAD
chr15,30940649,30940673,COAD
chr15,30990220,30990234,COAD
chr15,30991649,30991676,COAD
chr15,30991712,30991726,COAD
chr15,30991736,30991750,COAD
chr15,30991810,30991834,COAD
chr15,31068040,31068054,COAD
chr15,31077577,31077591,COAD
chr15,31080609,31080633,COAD
chr15,31080652,31080679,COAD
chr15,31081975,31081989,COAD
chr15,31083437,31083451,COAD
chr15,31083520,31083534,COAD
chr15,31129461,31129478,COAD
chr15,31136360,31136374,COAD
chr15,31197625,31197642,COAD
chr15,31200838,31200858,COAD
chr15,31201354,31201368,COAD
chr15,31215584,31215611,COAD
chr15,31222205,31222219,COAD
chr15,31223233,31223247,COAD
chr15,31226614,31226628,COAD
chr15,31229284,31229298,COAD
chr15,31229475,31229489,COAD
chr15,31230807,31230821,COAD
chr15,31236519,31236533,COAD
chr15,31256888,31256902,COAD
chr15,31260831,31260848,COAD
chr15,31261074,31261088,COAD
chr15,31264461,31264485,COAD
chr15,31265612,31265626,COAD
chr15,31266970,31266984,COAD
chr15,31267468,31267489,COAD
chr15,31269496,31269510,COAD
chr15,31270876,31270890,COAD
chr15,31271605,31271619,COAD
chr15,31272767,31272781,COAD
chr15,31277624,31277638,COAD
chr15,31278760,31278774,COAD
chr15,31280329,31280343,COAD
chr15,31281712,31281726,COAD
chr15,31296809,31296823,COAD
chr15,31298919,31298933,COAD
chr15,31300513,31300527,COAD
chr15,31300589,31300603,COAD
chr15,31304325,31304339,COAD
chr15,31304441,31304459,COAD
chr15,31305146,31305160,COAD
chr15,31308495,31308509,COAD
chr15,31308552,31308566,COAD
chr15,31312104,31312118,COAD
chr15,31312230,31312246,COAD
chr15,31312405,31312419,COAD
chr15,31316306,31316320,COAD
chr15,31322156,31322170,COAD
chr15,31322642,31322656,COAD
chr15,31326639,31326653,COAD
chr15,31326703,31326717,COAD
chr15,31326734,31326748,COAD
chr15,31326807,31326821,COAD
chr15,31330334,31330348,COAD
chr15,31333109,31333123,COAD
chr15,31337237,31337251,COAD
chr15,31339035,31339049,COAD
chr15,31339842,31339856,COAD
chr15,31339970,31339984,COAD
chr15,31340791,31340805,COAD
chr15,31343045,31343059,COAD
chr15,31347719,31347733,COAD
chr15,31347903,31347917,COAD
chr15,31349317,31349331,COAD
chr15,31349368,31349382,COAD
chr15,31349532,31349553,COAD
chr15,31350585,31350599,COAD
chr15,31353362,31353394,COAD
chr15,31366773,31366787,COAD
chr15,31372782,31372796,COAD
chr15,31373003,31373017,COAD
chr15,31373598,31373618,COAD
chr15,31376697,31376714,COAD
chr15,31376837,31376851,COAD
chr15,31377360,31377374,COAD
chr15,31391600,31391626,COAD
chr15,31395006,31395020,COAD
chr15,31398905,31398934,COAD
chr15,31399637,31399651,COAD
chr15,31399827,31399841,COAD
chr15,31402211,31402225,COAD
chr15,31402671,31402685,COAD
chr15,31435448,31435462,COAD
chr15,31435499,31435513,COAD
chr15,31436092,31436106,COAD
chr15,31438021,31438035,COAD
chr15,31439494,31439508,COAD
chr15,31441120,31441134,COAD
chr15,31442745,31442759,COAD
chr15,31463630,31463644,COAD
chr15,31463732,31463746,COAD
chr15,31465521,31465535,COAD
chr15,31487996,31488010,COAD
chr15,31489163,31489177,COAD
chr15,31490217,31490231,COAD
chr15,31497997,31498011,COAD
chr15,31598659,31598673,COAD
chr15,31609476,31609490,COAD
chr15,31609681,31609698,COAD
chr15,31635926,31635940,COAD
chr15,31637117,31637131,COAD
chr15,31650511,31650525,COAD
chr15,31758322,31758336,COAD
chr15,31867911,31867931,COAD
chr15,31868021,31868035,COAD
chr15,31887357,31887371,COAD
chr15,31905215,31905229,COAD
chr15,31927498,31927512,COAD
chr15,31931472,31931489,COAD
chr15,31975010,31975024,COAD
chr15,31976362,31976376,COAD
chr15,31978006,31978033,COAD
chr15,32030406,32030426,COAD
chr15,32105943,32105960,COAD
chr15,32119742,32119756,COAD
chr15,32120052,32120066,COAD
chr15,32641641,32641667,COAD
chr15,32651414,32651431,COAD
chr15,32651475,32651489,COAD
chr15,32657669,32657683,COAD
chr15,32659556,32659570,COAD
chr15,32662801,32662825,COAD
chr15,32699337,32699351,COAD
chr15,32717774,32717792,COAD
chr15,32717865,32717879,COAD
chr15,32730856,32730870,COAD
chr15,32862052,32862066,COAD
chr15,32867636,32867650,COAD
chr15,32995026,32995040,COAD
chr15,33021983,33021997,COAD
chr15,33022655,33022669,COAD
chr15,33027220,33027234,COAD
chr15,33031299,33031313,COAD
chr15,33034716,33034730,COAD
chr15,33034839,33034853,COAD
chr15,33068269,33068283,COAD
chr15,33086680,33086694,COAD
chr15,33119463,33119477,COAD
chr15,33132912,33132926,COAD
chr15,33141774,33141788,COAD
chr15,33148546,33148560,COAD
chr15,33148591,33148605,COAD
chr15,33150450,33150464,COAD
chr15,33216445,33216459,COAD
chr15,33226775,33226806,COAD
chr15,33700879,33700893,COAD
chr15,33737879,33737893,COAD
chr15,33842080,33842094,COAD
chr15,33916190,33916204,COAD
chr15,33994202,33994216,COAD
chr15,34038834,34038848,COAD
chr15,34062103,34062117,COAD
chr15,34084281,34084295,COAD
chr15,34110257,34110271,COAD
chr15,34209785,34209799,COAD
chr15,34210189,34210203,COAD
chr15,34241557,34241571,COAD
chr15,34319609,34319623,COAD
chr15,34343235,34343249,COAD
chr15,34357484,34357498,COAD
chr15,34360499,34360513,COAD
chr15,34362499,34362513,COAD
chr15,34366465,34366479,COAD
chr15,34366615,34366629,COAD
chr15,34367484,34367505,COAD
chr15,34437056,34437089,COAD
chr15,34582876,34582891,COAD
chr15,34583451,34583465,COAD
chr15,34584550,34584574,COAD
chr15,34588166,34588180,COAD
chr15,34708519,34708533,COAD
chr15,34722172,34722186,COAD
chr15,34969881,34969899,COAD
chr15,35289209,35289223,COAD
chr15,35444778,35444792,COAD
chr15,35445932,35445946,COAD
chr15,35446818,35446832,COAD
chr15,35519717,35519731,COAD
chr15,35545914,35545928,COAD
chr15,35551242,35551256,COAD
chr15,35697640,35697654,COAD
chr15,35751793,35751807,COAD
chr15,36501264,36501278,COAD
chr15,36883822,36883836,COAD
chr15,37017062,37017076,COAD
chr15,37582772,37582786,COAD
chr15,37764847,37764861,COAD
chr15,37891936,37891950,COAD
chr15,37921705,37921719,COAD
chr15,37981980,37981994,COAD
chr15,38003072,38003086,COAD
chr15,38013354,38013368,COAD
chr15,38069806,38069820,COAD
chr15,38073273,38073287,COAD
chr15,38177806,38177820,COAD
chr15,38218367,38218381,COAD
chr15,38302564,38302578,COAD
chr15,38302775,38302789,COAD
chr15,38354507,38354521,COAD
chr15,38390113,38390127,COAD
chr15,38440425,38440453,COAD
chr15,38440682,38440696,COAD
chr15,38474322,38474336,COAD
chr15,38564177,38564201,COAD
chr15,38643101,38643115,COAD
chr15,38683804,38683828,COAD
chr15,38690921,38690935,COAD
chr15,38699831,38699845,COAD
chr15,38708014,38708028,COAD
chr15,38769147,38769161,COAD
chr15,38817878,38817892,COAD
chr15,38873217,38873231,COAD
chr15,39011587,39011601,COAD
chr15,39126090,39126104,COAD
chr15,39154579,39154593,COAD
chr15,39154742,39154756,COAD
chr15,39172235,39172249,COAD
chr15,39270059,39270073,COAD
chr15,39272644,39272658,COAD
chr15,39313150,39313164,COAD
chr15,39335240,39335265,COAD
chr15,39335282,39335296,COAD
chr15,39338368,39338382,COAD
chr15,39338472,39338486,COAD
chr15,39580332,39580346,COAD
chr15,39580480,39580494,COAD
chr15,39581003,39581017,COAD
chr15,39582385,39582399,COAD
chr15,39583609,39583623,COAD
chr15,39594150,39594164,COAD
chr15,39631172,39631186,COAD
chr15,39631524,39631538,COAD
chr15,39632258,39632272,COAD
chr15,39640694,39640708,COAD
chr15,39645436,39645450,COAD
chr15,39686216,39686230,COAD
chr15,39693017,39693031,COAD
chr15,39786668,39786682,COAD
chr15,39797664,39797678,COAD
chr15,39802066,39802080,COAD
chr15,39875142,39875156,COAD
chr15,39887958,39887972,COAD
chr15,39889027,39889041,COAD
chr15,39919824,39919838,COAD
chr15,39920111,39920128,COAD
chr15,39920863,39920877,COAD
chr15,39921212,39921226,COAD
chr15,39960611,39960625,COAD
chr15,39976593,39976624,COAD
chr15,39976877,39976891,COAD
chr15,40003307,40003321,COAD
chr15,40041492,40041506,COAD
chr15,40045270,40045284,COAD
chr15,40050081,40050095,COAD
chr15,40055024,40055038,COAD
chr15,40055436,40055450,COAD
chr15,40056177,40056191,COAD
chr15,40064773,40064787,COAD
chr15,40069158,40069172,COAD
chr15,40071204,40071221,COAD
chr15,40072535,40072549,COAD
chr15,40074814,40074828,COAD
chr15,40081914,40081928,COAD
chr15,40085667,40085681,COAD
chr15,40088631,40088645,COAD
chr15,40095433,40095447,COAD
chr15,40103534,40103551,COAD
chr15,40105065,40105092,COAD
chr15,40106668,40106682,COAD
chr15,40107802,40107816,COAD
chr15,40107868,40107882,COAD
chr15,40108918,40108932,COAD
chr15,40109243,40109257,COAD
chr15,40115959,40115973,COAD
chr15,40150093,40150107,COAD
chr15,40155491,40155505,COAD
chr15,40217371,40217385,COAD
chr15,40239213,40239227,COAD
chr15,40240591,40240615,COAD
chr15,40272300,40272314,COAD
chr15,40274841,40274855,COAD
chr15,40274880,40274897,COAD
chr15,40276220,40276234,COAD
chr15,40279559,40279579,COAD
chr15,40281627,40281641,COAD
chr15,40281707,40281721,COAD
chr15,40282621,40282635,COAD
chr15,40288902,40288916,COAD
chr15,40289591,40289605,COAD
chr15,40291334,40291348,COAD
chr15,40291367,40291381,COAD
chr15,40295362,40295376,COAD
chr15,40303352,40303366,COAD
chr15,40307996,40308010,COAD
chr15,40310203,40310223,COAD
chr15,40321065,40321079,COAD
chr15,40324277,40324294,COAD
chr15,40335354,40335368,COAD
chr15,40335375,40335389,COAD
chr15,40336559,40336573,COAD
chr15,40336938,40336952,COAD
chr15,40338221,40338235,COAD
chr15,40339080,40339094,COAD
chr15,40340723,40340744,COAD
chr15,40340907,40340921,COAD
chr15,40344725,40344739,COAD
chr15,40344913,40344927,COAD
chr15,40354530,40354544,COAD
chr15,40356117,40356131,COAD
chr15,40356186,40356200,COAD
chr15,40358172,40358186,COAD
chr15,40358632,40358646,COAD
chr15,40363671,40363698,COAD
chr15,40365729,40365743,COAD
chr15,40367089,40367103,COAD
chr15,40367160,40367174,COAD
chr15,40367938,40367952,COAD
chr15,40368109,40368123,COAD
chr15,40368139,40368162,COAD
chr15,40368251,40368265,COAD
chr15,40368311,40368325,COAD
chr15,40370333,40370347,COAD
chr15,40371191,40371205,COAD
chr15,40422096,40422110,COAD
chr15,40429604,40429618,COAD
chr15,40430413,40430427,COAD
chr15,40432436,40432450,COAD
chr15,40434511,40434525,COAD
chr15,40436105,40436119,COAD
chr15,40436338,40436352,COAD
chr15,40439947,40439961,COAD
chr15,40470850,40470864,COAD
chr15,40470923,40470937,COAD
chr15,40470940,40470954,COAD
chr15,40471863,40471877,COAD
chr15,40477794,40477808,COAD
chr15,40478047,40478061,COAD
chr15,40478159,40478173,COAD
chr15,40507203,40507217,COAD
chr15,40507225,40507239,COAD
chr15,40511348,40511362,COAD
chr15,40511589,40511603,COAD
chr15,40511682,40511696,COAD
chr15,40511730,40511747,COAD
chr15,40511803,40511820,COAD
chr15,40519858,40519872,COAD
chr15,40519910,40519924,COAD
chr15,40543343,40543357,COAD
chr15,40565045,40565059,COAD
chr15,40565658,40565672,COAD
chr15,40567347,40567361,COAD
chr15,40569466,40569480,COAD
chr15,40589953,40589967,COAD
chr15,40591028,40591042,COAD
chr15,40594675,40594702,COAD
chr15,40679231,40679251,COAD
chr15,40679405,40679419,COAD
chr15,40705691,40705705,COAD
chr15,40705893,40705907,COAD
chr15,40746661,40746675,COAD
chr15,40763941,40763955,COAD
chr15,40765776,40765793,COAD
chr15,40766562,40766576,COAD
chr15,40767786,40767800,COAD
chr15,40767947,40767961,COAD
chr15,40768055,40768069,COAD
chr15,40768097,40768111,COAD
chr15,40771261,40771275,COAD
chr15,40772921,40772935,COAD
chr15,40776424,40776438,COAD
chr15,40776877,40776891,COAD
chr15,40776944,40776958,COAD
chr15,40782804,40782818,COAD
