seqnames,start,end
chr18,22094133,22094150
chr18,22136722,22136736
chr18,22219839,22219856
chr18,22233275,22233289
chr18,22233430,22233447
chr18,22324243,22324257
chr18,22346990,22347001
chr18,22347133,22347147
chr18,22378867,22378881
chr18,22378890,22378904
chr18,22488843,22488857
chr18,22488870,22488870
chr18,22542534,22542548
chr18,22563301,22563315
chr18,22640397,22640411
chr18,22704506,22704520
chr18,22799211,22799225
chr18,22847647,22847661
chr18,22930274,22930288
chr18,22930324,22930338
chr18,22999450,22999464
chr18,23131895,23131909
chr18,23134433,23134447
chr18,23196385,23196399
chr18,23196403,23196417
chr18,23207528,23207542
chr18,23227212,23227226
chr18,23227237,23227251
chr18,23243331,23243345
chr18,23331472,23331486
chr18,23379012,23379026
chr18,23411982,23411996
chr18,23438726,23438740
chr18,23498983,23499007
chr18,23516112,23516130
chr18,23575327,23575341
chr18,23622414,23622439
chr18,23681455,23681469
chr18,23681492,23681506
chr18,23703257,23703271
chr18,23843478,23843492
chr18,23843551,23843568
chr18,23918827,23918841
chr18,24023610,24023624
chr18,24076479,24076493
chr18,24119166,24119183
chr18,24138959,24138973
chr18,24220210,24220224
chr18,24228916,24228930
chr18,24271952,24271970
chr18,24359892,24359906
chr18,24397830,24397857
chr18,24398783,24398797
chr18,24426600,24426614
chr18,24487837,24487851
chr18,24726877,24726891
chr18,24727912,24727926
chr18,24734275,24734289
chr18,24804257,24804271
chr18,24914804,24914818
chr18,25058671,25058688
chr18,25832208,25832225
chr18,26383874,26383888
chr18,26546924,26546938
chr18,26621618,26621632
chr18,26649893,26649907
chr18,26813226,26813240
chr18,27605412,27605426
chr18,28961813,28961827
chr18,30890073,30890087
chr18,30945998,30946012
chr18,30970375,30970389
chr18,30971550,30971564
chr18,31102262,31102288
chr18,31217447,31217461
chr18,31217625,31217639
chr18,31266684,31266698
chr18,31424571,31424585
chr18,31506550,31506564
chr18,31511285,31511299
chr18,31511405,31511419
chr18,31556068,31556082
chr18,31722550,31722564
chr18,31943269,31943283
chr18,31957136,31957150
chr18,32049013,32049027
chr18,32093919,32093933
chr18,32158201,32158215
chr18,32271883,32271897
chr18,32289685,32289699
chr18,32368579,32368593
chr18,32373699,32373713
chr18,32390155,32390169
chr18,32549433,32549453
chr18,32552617,32552634
chr18,32714731,32714745
chr18,32920023,32920037
chr18,32930893,32930907
chr18,33201795,33201819
chr18,33232209,33232223
chr18,33495495,33495512
chr18,33812334,33812348
chr18,33839639,33839653
chr18,34122883,34122897
chr18,34122936,34122950
chr18,34331645,34331646
chr18,34331650,34331664
chr18,34493932,34493950
chr18,34661677,34661691
chr18,34729455,34729469
chr18,34788129,34788143
chr18,34928372,34928386
chr18,34979108,34979122
chr18,35006167,35006181
chr18,35144155,35144169
chr18,35220594,35220608
chr18,35231148,35231162
chr18,35355240,35355254
chr18,35377341,35377355
chr18,35386690,35386704
chr18,35408058,35408072
chr18,35570438,35570452
chr18,35756690,35756704
chr18,35898028,35898042
chr18,35950564,35950578
chr18,36017859,36017873
chr18,36189386,36189400
chr18,36284875,36284892
chr18,36483160,36483174
chr18,36572430,36572444
chr18,36688211,36688228
chr18,36756445,36756459
chr18,36757304,36757318
chr18,36809750,36809764
chr18,36828951,36828965
chr18,37302763,37302777
chr18,37309188,37309202
chr18,37322609,37322623
chr18,37343467,37343494
chr18,37394055,37394076
chr18,37394126,37394140
chr18,37394239,37394255
chr18,37444898,37444912
chr18,37453025,37453039
chr18,37453103,37453117
chr18,37485449,37485466
chr18,37485473,37485490
chr18,37538051,37538065
chr18,37778699,37778713
chr18,39389893,39389907
chr18,39800320,39800334
chr18,39841652,39841666
chr18,39841742,39841763
chr18,41325113,41325127
chr18,41391811,41391825
chr18,41745629,41745643
chr18,42053369,42053383
chr18,42114517,42114531
chr18,42230990,42231004
chr18,42298921,42298946
chr18,42596382,42596396
chr18,42596550,42596564
chr18,43286478,43286492
chr18,43587741,43587758
chr18,44130539,44130553
chr18,44805884,44805898
chr18,44895633,44895647
chr18,45212911,45212925
chr18,45384590,45384604
chr18,45478988,45479002
chr18,45621140,45621168
chr18,45665291,45665305
chr18,45691445,45691459
chr18,45723082,45723096
chr18,45807394,45807411
chr18,45836404,45836418
chr18,45837738,45837752
chr18,45838800,45838811
chr18,45838874,45838888
chr18,45839610,45839627
chr18,45880133,45880147
chr18,45880226,45880240
chr18,45910595,45910609
chr18,45916496,45916510
chr18,45920615,45920629
chr18,45967437,45967451
chr18,45974261,45974278
chr18,45978467,45978481
chr18,46068996,46069010
chr18,46073926,46073940
chr18,46098100,46098114
chr18,46098136,46098150
chr18,46098179,46098193
chr18,46148928,46148942
chr18,46168210,46168224
chr18,46343988,46344002
chr18,46658315,46658329
chr18,46658461,46658475
chr18,46877549,46877563
chr18,46917544,46917558
chr18,46946768,46946782
chr18,47100412,47100426
chr18,47176403,47176417
chr18,47709719,47709733
chr18,47710642,47710656
chr18,47749273,47749291
chr18,47749346,47749360
chr18,47754722,47754736
chr18,47754909,47754923
chr18,47756571,47756588
chr18,47772814,47772831
chr18,47932840,47932854
chr18,48008265,48008279
chr18,48008364,48008378
chr18,48008383,48008397
chr18,48022830,48022844
chr18,48031172,48031197
chr18,48037802,48037816
chr18,48085904,48085918
chr18,48107619,48107633
chr18,48107635,48107649
chr18,48152606,48152620
chr18,48228538,48228552
chr18,48230673,48230687
chr18,48300602,48300616
chr18,48336391,48336405
chr18,48345825,48345839
chr18,48445645,48445665
chr18,48446782,48446796
chr18,48453434,48453451
chr18,48465397,48465411
chr18,48476065,48476079
chr18,48539002,48539016
chr18,48672958,48672972
chr18,48674390,48674404
chr18,48675408,48675426
chr18,48676948,48676968
chr18,48677022,48677036
chr18,48712074,48712088
chr18,48777044,48777058
chr18,48777240,48777260
chr18,48777966,48777980
chr18,48790758,48790772
chr18,48814402,48814419
chr18,48834968,48834982
chr18,48848970,48848984
chr18,48866519,48866533
chr18,48893708,48893722
chr18,48902259,48902273
chr18,48913358,48913375
chr18,48922839,48922853
chr18,48926594,48926611
chr18,48926745,48926759
chr18,48934501,48934515
chr18,48935313,48935327
chr18,48941914,48941928
chr18,48948798,48948812
chr18,48956182,48956196
chr18,48961648,48961662
chr18,48989236,48989250
chr18,49042096,49042110
chr18,49251033,49251047
chr18,49251102,49251120
chr18,49415558,49415572
chr18,49448008,49448022
chr18,49492325,49492339
chr18,49510812,49510836
chr18,49584647,49584661
chr18,49625670,49625684
chr18,49629373,49629396
chr18,49678359,49678373
chr18,49678751,49678765
chr18,49722856,49722870
chr18,49728749,49728763
chr18,49758125,49758139
chr18,49758143,49758157
chr18,49758165,49758179
chr18,49768026,49768040
chr18,49768198,49768212
chr18,49858915,49858932
chr18,49865715,49865729
chr18,49911792,49911806
chr18,50009961,50009978
chr18,50051466,50051480
chr18,50051509,50051523
chr18,50076037,50076051
chr18,50097615,50097629
chr18,50193366,50193390
chr18,50204147,50204161
chr18,50218961,50218975
chr18,50268380,50268394
chr18,50268610,50268627
chr18,50284426,50284440
chr18,50284552,50284566
chr18,50285299,50285313
chr18,50286468,50286495
chr18,50357420,50357434
chr18,50402156,50402170
chr18,50507199,50507213
chr18,50507304,50507318
chr18,50578793,50578807
chr18,50784934,50784948
chr18,50806270,50806284
chr18,50820063,50820088
chr18,50970294,50970308
chr18,51051299,51051313
chr18,51110498,51110512
chr18,51152381,51152405
chr18,51199438,51199452
chr18,51537712,51537737
chr18,51621294,51621308
chr18,51668301,51668315
chr18,52481320,52481334
chr18,53542047,53542061
chr18,53699097,53699111
chr18,54119641,54119655
chr18,54127967,54127981
chr18,54270506,54270520
chr18,54357794,54357808
chr18,54392736,54392750
chr18,54444504,54444518
chr18,54679751,54679765
chr18,54712782,54712796
chr18,54767462,54767476
chr18,54770319,54770333
chr18,54828459,54828473
chr18,54828601,54828615
chr18,54947253,54947267
chr18,54950411,54950425
chr18,54959456,54959477
chr18,54959594,54959608
chr18,54983259,54983273
chr18,55096470,55096484
chr18,55234802,55234816
chr18,55387727,55387741
chr18,55415458,55415472
chr18,55589848,55589862
chr18,55589939,55589953
chr18,56645598,56645612
chr18,57210457,57210471
chr18,57438832,57438846
chr18,57444558,57444572
chr18,57446530,57446544
chr18,57558064,57558078
chr18,57562021,57562035
chr18,57627565,57627582
chr18,57712693,57712707
chr18,57719786,57719805
chr18,57759741,57759755
chr18,57778700,57778714
chr18,57797458,57797472
chr18,57802051,57802065
chr18,57881978,57881994
chr18,57916211,57916225
chr18,57931308,57931322
chr18,57959427,57959441
chr18,57965338,57965352
chr18,58093503,58093517
chr18,58122078,58122096
chr18,58135966,58135980
chr18,58140729,58140743
chr18,58177125,58177139
chr18,58177491,58177505
chr18,58180931,58180945
chr18,58194261,58194275
chr18,58195602,58195616
chr18,58209454,58209468
chr18,58221218,58221232
chr18,58227616,58227630
chr18,58232117,58232131
chr18,58240007,58240021
chr18,58247786,58247800
chr18,58269101,58269115
chr18,58303529,58303543
chr18,58309188,58309205
chr18,58309379,58309393
chr18,58321348,58321362
chr18,58322242,58322256
chr18,58400164,58400178
chr18,58493974,58493988
chr18,58521221,58521235
chr18,58529926,58529940
chr18,58541358,58541372
chr18,58549793,58549807
chr18,58552258,58552272
chr18,58755424,58755438
chr18,58764264,58764278
chr18,58764465,58764479
chr18,58768598,58768612
chr18,58781732,58781749
chr18,58815941,58815955
chr18,58816490,58816507
chr18,58997792,58997806
chr18,59057377,59057403
chr18,59070610,59070624
chr18,59084356,59084370
chr18,59269283,59269306
chr18,59359469,59359483
chr18,59697430,59697454
chr18,59823803,59823817
chr18,59837698,59837712
chr18,59918624,59918638
chr18,59996561,59996575
chr18,61088878,61088892
chr18,61502683,61502697
chr18,61551694,61551708
chr18,61582024,61582038
chr18,61637470,61637484
chr18,61892833,61892847
chr18,61894505,61894519
chr18,61894535,61894549
chr18,61901301,61901315
chr18,61901546,61901560
chr18,62183776,62183790
chr18,62249668,62249685
chr18,62320760,62320774
chr18,62325201,62325215
chr18,62325256,62325270
chr18,62399802,62399826
chr18,62402719,62402733
chr18,62420777,62420791
chr18,62420859,62420873
chr18,62425864,62425878
chr18,62507044,62507070
chr18,62524809,62524823
chr18,62526791,62526805
chr18,62526851,62526865
chr18,62584516,62584533
chr18,62586366,62586380
chr18,62716958,62716972
chr18,62788225,62788239
chr18,62958070,62958087
chr18,62963501,62963515
chr18,62982704,62982718
chr18,62982844,62982858
chr18,63016436,63016450
chr18,63073661,63073675
chr18,63075274,63075288
chr18,63119777,63119794
chr18,63131293,63131307
chr18,63155591,63155605
chr18,63162118,63162132
chr18,63179625,63179639
chr18,63195050,63195064
chr18,63254356,63254370
chr18,63318155,63318169
chr18,63323205,63323219
chr18,63439423,63439437
chr18,63476877,63476891
chr18,63518617,63518631
chr18,63936332,63936349
chr18,63949234,63949248
chr18,63979548,63979562
chr18,64244751,64244765
chr18,64271438,64271452
chr18,65725622,65725636
chr18,65788569,65788583
chr18,65788637,65788651
chr18,66496050,66496070
chr18,66616887,66616901
chr18,66715618,66715632
chr18,67104870,67104884
chr18,67217743,67217757
chr18,67516099,67516113
chr18,70196025,70196039
chr18,70206080,70206094
chr18,70348530,70348544
chr18,70381645,70381659
chr18,70415988,70416002
chr18,70416228,70416242
chr18,70431504,70431518
chr18,70434075,70434089
chr18,70454900,70454914
chr18,70491925,70491939
chr18,70599013,70599027
chr18,73296931,73296945
chr18,74040901,74040918
chr18,74196562,74196576
chr18,74231450,74231464
chr18,74233157,74233171
chr18,74281713,74281727
chr18,74291309,74291323
chr18,74310596,74310610
chr18,74310632,74310646
chr18,74353367,74353381
chr18,74458115,74458129
chr18,74493808,74493822
chr18,74499665,74499679
chr18,74519923,74519937
chr18,74552138,74552152
chr18,74657804,74657818
chr18,74964001,74964015
chr18,75041740,75041754
chr18,75111826,75111840
chr18,75125924,75125938
chr18,75133417,75133431
chr18,75161945,75161959
chr18,75209595,75209609
chr18,75213897,75213911
chr18,75244511,75244525
chr18,75548451,75548465
chr18,76349257,76349271
chr18,76399085,76399099
chr18,76403025,76403050
chr18,76406196,76406213
chr18,76430082,76430099
chr18,76525615,76525629
chr18,76528876,76528890
chr18,76619407,76619421
chr18,76709967,76709984
chr18,76802197,76802214
chr18,76803928,76803944
chr18,76822675,76822697
chr18,76822798,76822812
chr18,76875534,76875548
chr18,76922289,76922303
chr18,76977462,76977476
chr18,76983470,76983484
chr18,77000619,77000636
chr18,77058432,77058448
chr18,77062146,77062160
chr18,77087409,77087423
chr18,77134241,77134268
chr18,77900283,77900297
chr18,78632456,78632470
chr18,78875685,78875699
chr18,78879434,78879448
chr18,79246696,79246716
chr18,79379146,79379160
chr18,79379239,79379253
chr18,79380781,79380795
chr18,79381002,79381016
chr18,79422489,79422503
chr18,79458472,79458486
chr18,79528946,79528960
chr18,79644252,79644277
chr18,79677369,79677383
chr18,79687850,79687864
chr18,79747685,79747699
chr18,79933978,79933992
chr18,79946445,79946459
chr18,79948006,79948020
chr18,79951836,79951853
chr18,79961924,79961938
chr18,80032650,80032664
chr18,80147906,80147920
chr18,80157924,80157938
chr18,80160358,80160372
chr18,80180293,80180307
chr18,80200416,80200430
chr18,80246577,80246591
chr18,80247590,80247604
chr17,144005,144019
chr17,164714,164728
chr17,181486,181503
chr17,181662,181676
chr17,200491,200505
chr17,205207,205221
chr17,205286,205300
chr17,247815,247829
chr17,336461,336475
chr17,349149,349166
chr17,355076,355084
chr17,386220,386245
chr17,700695,700709
chr17,700857,700871
chr17,752341,752355
chr17,795005,795019
chr17,795124,795138
chr17,879784,879798
chr17,981214,981228
chr17,1055961,1055975
chr17,1111807,1111821
chr17,1111948,1111962
chr17,1123134,1123148
chr17,1147878,1147892
chr17,1151366,1151380
chr17,1187367,1187381
chr17,1259274,1259288
chr17,1269470,1269471
chr17,1269539,1269553
chr17,1276332,1276346
chr17,1332721,1332735
chr17,1365603,1365617
chr17,1491751,1491765
chr17,1515814,1515828
chr17,1561990,1562004
chr17,1564081,1564095
chr17,1574611,1574625
chr17,1580481,1580495
chr17,1581706,1581720
chr17,1598844,1598858
chr17,1627654,1627668
chr17,1629202,1629216
chr17,1630164,1630178
chr17,1640437,1640451
chr17,1669503,1669521
chr17,1669603,1669617
chr17,1720970,1720984
chr17,1764368,1764382
chr17,1784190,1784204
chr17,1829838,1829852
chr17,1908905,1908919
chr17,1998323,1998337
chr17,2003103,2003117
chr17,2026176,2026190
chr17,2030053,2030067
chr17,2041829,2041843
chr17,2041945,2041959
chr17,2053728,2053745
chr17,2058681,2058695
chr17,2091283,2091297
chr17,2101840,2101854
chr17,2231832,2231846
chr17,2244939,2244953
chr17,2338083,2338097
chr17,2353219,2353233
chr17,2381418,2381432
chr17,2382751,2382765
chr17,2397897,2397911
chr17,2416217,2416231
chr17,2421986,2422000
chr17,2422021,2422041
chr17,2442908,2442922
chr17,2485125,2485142
chr17,2634778,2634792
chr17,2675477,2675491
chr17,2692832,2692849
chr17,2701264,2701282
chr17,2707817,2707841
chr17,2786448,2786462
chr17,2828599,2828616
chr17,2848960,2848974
chr17,2903314,2903328
chr17,2930236,2930250
chr17,2940124,2940138
chr17,3013148,3013175
chr17,3048854,3048868
chr17,3534943,3534957
chr17,3535551,3535565
chr17,3535681,3535695
chr17,3535907,3535921
chr17,3558913,3558927
chr17,3647986,3648000
chr17,3683151,3683165
chr17,3696161,3696175
chr17,3737865,3737879
chr17,3754705,3754719
chr17,3844106,3844123
chr17,3846140,3846154
chr17,3846359,3846379
chr17,3863865,3863879
chr17,3884444,3884458
chr17,3890196,3890210
chr17,3893001,3893020
chr17,3893176,3893190
chr17,3907676,3907690
chr17,3914008,3914022
chr17,3935236,3935253
chr17,3944995,3945009
chr17,3945013,3945027
chr17,3957877,3957891
chr17,3964480,3964499
chr17,3965255,3965269
chr17,4075022,4075036
chr17,4075141,4075155
chr17,4215522,4215536
chr17,4304604,4304618
chr17,4332661,4332675
chr17,4362410,4362424
chr17,4397028,4397042
chr17,4413371,4413388
chr17,4420781,4420795
chr17,4449847,4449861
chr17,4449883,4449897
chr17,4482840,4482854
chr17,4500082,4500096
chr17,4503587,4503601
chr17,4503713,4503727
chr17,4541022,4541036
chr17,4549095,4549109
chr17,4549205,4549219
chr17,4555290,4555304
chr17,4560836,4560850
chr17,4565732,4565746
chr17,4566878,4566892
chr17,4606156,4606170
chr17,4739926,4739943
chr17,4807088,4807102
chr17,4859004,4859018
chr17,4882164,4882178
chr17,4889236,4889260
chr17,4900932,4900952
chr17,4934460,4934474
chr17,4945359,4945373
chr17,4980747,4980761
chr17,4987431,4987448
chr17,4987539,4987555
chr17,5000618,5000632
chr17,5031566,5031580
chr17,5062583,5062597
chr17,5123352,5123366
chr17,5197141,5197155
chr17,5237635,5237649
chr17,5237722,5237736
chr17,5237904,5237918
chr17,5249732,5249746
chr17,5439221,5439235
chr17,5439321,5439335
chr17,5468843,5468857
chr17,5584541,5584568
chr17,5587619,5587633
chr17,6069080,6069094
chr17,6279871,6279885
chr17,6279931,6279945
chr17,6422190,6422204
chr17,6436162,6436176
chr17,6456963,6456977
chr17,6473323,6473337
chr17,6648370,6648384
chr17,6666180,6666194
chr17,6853851,6853865
chr17,7004971,7004985
chr17,7006087,7006101
chr17,7018501,7018515
chr17,7022145,7022159
chr17,7036026,7036040
chr17,7052226,7052240
chr17,7136420,7136434
chr17,7165095,7165109
chr17,7165286,7165300
chr17,7174388,7174402
chr17,7177568,7177582
chr17,7191671,7191685
chr17,7229892,7229906
chr17,7234615,7234629
chr17,7243179,7243193
chr17,7256579,7256593
chr17,7280720,7280734
chr17,7296561,7296575
chr17,7324353,7324380
chr17,7327600,7327614
chr17,7328891,7328905
chr17,7329674,7329694
chr17,7356182,7356202
chr17,7394567,7394581
chr17,7394588,7394602
chr17,7406460,7406468
chr17,7435893,7435910
chr17,7438229,7438243
chr17,7466784,7466798
chr17,7549023,7549037
chr17,7557461,7557475
chr17,7561136,7561150
chr17,7586891,7586905
chr17,7589471,7589488
chr17,7632631,7632645
chr17,7650836,7650850
chr17,7717392,7717406
chr17,7740604,7740618
chr17,7822883,7822897
chr17,7841774,7841788
chr17,7849525,7849542
chr17,7851875,7851889
chr17,7851937,7851951
chr17,7862821,7862838
chr17,7889312,7889326
chr17,7913111,7913125
chr17,7933213,7933227
chr17,7988720,7988734
chr17,7988890,7988904
chr17,7990339,7990353
chr17,8057848,8057862
chr17,8060386,8060400
chr17,8073812,8073826
chr17,8079440,8079454
chr17,8080109,8080123
chr17,8080807,8080821
chr17,8110404,8110421
chr17,8120816,8120830
chr17,8126523,8126537
chr17,8140315,8140329
chr17,8151358,8151372
chr17,8152483,8152497
chr17,8158940,8158954
chr17,8176378,8176392
chr17,8186790,8186804
chr17,8212890,8212904
chr17,8289115,8289129
chr17,8300821,8300835
chr17,8376756,8376770
chr17,8383600,8383614
chr17,8410441,8410455
chr17,8799327,8799347
chr17,8832807,8832831
chr17,8991699,8991713
chr17,8994415,8994429
chr17,8998196,8998210
chr17,9115673,9115687
chr17,9196458,9196475
chr17,9211310,9211324
chr17,9211472,9211486
chr17,9218638,9218652
chr17,9228674,9228688
chr17,9240081,9240095
chr17,9290280,9290294
chr17,9292351,9292365
chr17,9577342,9577356
chr17,9729223,9729237
chr17,9924910,9924924
chr17,10115256,10115270
chr17,10198803,10198817
chr17,10227037,10227051
chr17,10295914,10295931
chr17,10614732,10614746
chr17,10616694,10616708
chr17,10618294,10618308
chr17,10729997,10730014
chr17,10737272,10737286
chr17,10772615,10772629
chr17,10807802,10807816
chr17,10845222,10845236
chr17,10845327,10845341
chr17,10876150,10876164
chr17,11144814,11144828
chr17,11278893,11278907
chr17,11644455,11644469
chr17,11880917,11880931
chr17,12546092,12546106
chr17,12742445,12742459
chr17,13003278,13003292
chr17,13024637,13024651
chr17,13030605,13030619
chr17,13031981,13031995
chr17,13114685,13114699
chr17,13223017,13223031
chr17,13230485,13230499
chr17,13230703,13230717
chr17,13254288,13254302
chr17,13337975,13337989
chr17,13594948,13594962
chr17,13602029,13602043
chr17,13602171,13602185
chr17,14297529,14297543
chr17,14309560,14309574
chr17,15171614,15171631
chr17,15257396,15257410
chr17,15257518,15257532
chr17,15260906,15260933
chr17,15469329,15469343
chr17,15502982,15502996
chr17,15526708,15526722
chr17,15828901,15828915
chr17,15944756,15944770
chr17,15998657,15998671
chr17,16304948,16304962
chr17,16305724,16305741
chr17,16363948,16363969
chr17,16407284,16407298
chr17,16428256,16428270
chr17,16438892,16438906
chr17,16453402,16453416
chr17,16492392,16492400
chr17,16521441,16521455
chr17,16584405,16584421
chr17,16589508,16589524
chr17,16653632,16653646
chr17,16751404,16751418
chr17,16861396,16861410
chr17,16916048,16916062
chr17,16916159,16916176
chr17,16991571,16991588
chr17,16997663,16997677
chr17,16997726,16997740
chr17,17001954,17001968
chr17,17029016,17029030
chr17,17073195,17073209
chr17,17080602,17080616
chr17,17090026,17090040
chr17,17109431,17109445
chr17,17110068,17110082
chr17,17146921,17146941
chr17,17153058,17153072
chr17,17235612,17235633
chr17,17303309,17303323
chr17,17313784,17313798
chr17,17355081,17355098
chr17,17356451,17356465
chr17,17401363,17401377
chr17,17419944,17419958
chr17,17501182,17501196
chr17,17510863,17510877
chr17,17523417,17523431
chr17,17568891,17568905
chr17,17570433,17570447
chr17,17590022,17590036
chr17,17628712,17628733
chr17,17641989,17642003
chr17,17680306,17680320
chr17,17681286,17681300
chr17,17694849,17694863
chr17,17700330,17700341
chr17,17703268,17703282
chr17,17729843,17729857
chr17,17814511,17814525
chr17,17814645,17814659
chr17,17818197,17818211
chr17,17819658,17819672
chr17,17849160,17849174
chr17,17860387,17860401
chr17,17891193,17891207
chr17,17919363,17919377
chr17,17950964,17950978
chr17,17950991,17951005
chr17,17971731,17971745
chr17,18033681,18033695
chr17,18141411,18141425
chr17,18154052,18154066
chr17,18183604,18183618
chr17,18188580,18188594
chr17,18217582,18217596
chr17,18247510,18247524
chr17,18248418,18248432
chr17,18379493,18379507
chr17,18442303,18442327
chr17,18563612,18563626
chr17,18563780,18563794
chr17,18564272,18564286
chr17,18712418,18712432
chr17,18712569,18712583
chr17,18781117,18781131
chr17,18816953,18816967
chr17,18858459,18858473
chr17,18960988,18961002
chr17,18969833,18969847
chr17,19317395,19317409
chr17,19317441,19317455
chr17,19337145,19337159
chr17,19338277,19338291
chr17,19363855,19363869
chr17,19377740,19377754
chr17,19397629,19397649
chr17,19447241,19447255
chr17,19469534,19469548
chr17,19514075,19514089
chr17,19646071,19646085
chr17,19648517,19648544
chr17,19648864,19648878
chr17,19720509,19720523
chr17,19724637,19724651
chr17,19754040,19754054
chr17,19762687,19762701
chr17,19766640,19766678
chr17,19992927,19992941
chr17,20009304,20009321
chr17,20116857,20116871
chr17,20121806,20121820
chr17,20226924,20226938
chr17,20320767,20320781
chr17,20381456,20381470
chr17,20707134,20707148
chr17,20944394,20944408
chr17,20944441,20944455
chr17,20952361,20952375
chr17,20993053,20993070
chr17,21000143,21000165
chr17,21001979,21001993
chr17,21020369,21020383
chr17,21054926,21054940
chr17,21119817,21119831
chr17,21201219,21201233
chr17,21218338,21218352
chr17,21241677,21241691
chr17,21242162,21242176
chr17,21271980,21271994
chr17,21280171,21280185
chr17,21280315,21280329
chr17,21288775,21288789
chr17,21289996,21290013
chr17,21422178,21422192
chr17,21511773,21511790
chr17,21513161,21513175
chr17,21765282,21765296
chr17,27188519,27188538
chr17,27197709,27197723
chr17,27236886,27236910
chr17,27245427,27245441
chr17,27353928,27353956
chr17,27384491,27384505
chr17,27430869,27430883
chr17,27431075,27431092
chr17,27456190,27456204
chr17,27461858,27461872
chr17,27489159,27489173
chr17,27520772,27520786
chr17,27523904,27523918
chr17,27523995,27524009
chr17,27526826,27526840
chr17,27536590,27536604
chr17,27542932,27542946
chr17,27552443,27552457
chr17,27560851,27560865
chr17,27569464,27569484
chr17,27600034,27600048
chr17,27601891,27601905
chr17,27603336,27603350
chr17,27603525,27603539
chr17,27609789,27609803
chr17,27651600,27651614
chr17,27654776,27654790
chr17,27654880,27654894
chr17,27760212,27760226
chr17,27760425,27760439
chr17,27793775,27793789
chr17,27805615,27805629
chr17,27810382,27810396
chr17,27880196,27880210
chr17,27893241,27893258
chr17,27893419,27893433
chr17,28008696,28008710
chr17,28251810,28251827
chr17,28279072,28279086
chr17,28323198,28323215
chr17,28416996,28417010
chr17,28473622,28473636
chr17,28473713,28473730
chr17,28482923,28482937
chr17,28494869,28494896
chr17,28500175,28500189
chr17,28512331,28512345
chr17,28537491,28537505
chr17,28539418,28539439
chr17,28540888,28540902
chr17,28548251,28548265
chr17,28552641,28552655
chr17,28552666,28552680
chr17,28571695,28571709
chr17,28572687,28572701
chr17,28599081,28599095
chr17,28644131,28644145
chr17,28644153,28644167
chr17,28647016,28647030
chr17,28676143,28676157
chr17,28685116,28685130
chr17,28704258,28704272
chr17,28706609,28706623
chr17,28707404,28707418
chr17,28720210,28720224
chr17,28722171,28722185
chr17,28748887,28748901
chr17,28750212,28750226
chr17,28750811,28750825
chr17,28763891,28763905
chr17,28812453,28812467
chr17,28848847,28848871
chr17,28879213,28879227
chr17,28895981,28895995
chr17,28898789,28898803
chr17,28898958,28898972
chr17,28902299,28902313
chr17,28902991,28903005
chr17,28912480,28912494
chr17,28916519,28916536
chr17,28949906,28949923
chr17,28953682,28953696
chr17,28965774,28965788
chr17,29042809,29042823
chr17,29042903,29042917
chr17,29112009,29112023
chr17,29117312,29117330
chr17,29124236,29124250
chr17,29125091,29125105
chr17,29129958,29129972
chr17,29148904,29148918
chr17,29149025,29149039
chr17,29149100,29149127
chr17,29176698,29176712
chr17,29219574,29219588
chr17,29291328,29291342
chr17,29292845,29292859
chr17,29294241,29294255
chr17,29370302,29370316
chr17,29574907,29574925
chr17,29580471,29580498
chr17,29591812,29591826
chr17,29613581,29613595
chr17,29617288,29617308
chr17,29618139,29618155
chr17,29619352,29619366
chr17,29643492,29643506
chr17,29779423,29779437
chr17,29931529,29931543
chr17,29933541,29933555
chr17,30093686,30093700
chr17,30104672,30104686
chr17,30125440,30125454
chr17,30237037,30237051
chr17,30292060,30292080
chr17,30337864,30337878
chr17,30340295,30340309
chr17,30367902,30367916
chr17,30378825,30378839
chr17,30477300,30477314
chr17,30644999,30645013
chr17,30698052,30698066
chr17,30715290,30715304
chr17,30719482,30719496
chr17,30826136,30826160
chr17,30831873,30831887
chr17,30831956,30831970
chr17,30921889,30921903
chr17,30968466,30968480
chr17,31012913,31012927
chr17,31015806,31015820
chr17,31052255,31052269
chr17,31437445,31437463
chr17,31437642,31437656
chr17,31476994,31477008
chr17,31497422,31497439
chr17,31525523,31525537
chr17,31535853,31535867
chr17,31539642,31539656
chr17,31596785,31596799
chr17,31770913,31770927
chr17,31917237,31917251
chr17,31923475,31923489
chr17,32067059,32067073
chr17,32135749,32135763
chr17,32139060,32139074
chr17,32253217,32253231
chr17,32281075,32281089
chr17,32281252,32281266
chr17,32319613,32319627
chr17,32323826,32323840
chr17,32324025,32324039
chr17,32341212,32341226
chr17,32442759,32442773
chr17,32461907,32461921
chr17,32483653,32483667
chr17,32553243,32553257
chr17,32755269,32755283
chr17,32783700,32783714
chr17,32877193,32877207
chr17,32877349,32877350
chr17,32877352,32877366
chr17,32910073,32910087
chr17,32928058,32928072
chr17,32937101,32937118
chr17,32998491,32998515
chr17,33201989,33202003
chr17,33202184,33202198
chr17,33291324,33291338
chr17,33291940,33291954
chr17,33674787,33674801
chr17,33751306,33751320
chr17,33779290,33779304
chr17,33871819,33871833
chr17,34146634,34146651
chr17,34163881,34163895
chr17,34200085,34200109
chr17,34200134,34200148
chr17,34361622,34361638
chr17,34361702,34361716
chr17,34420465,34420479
chr17,34633626,34633640
chr17,34638417,34638447
chr17,34998368,34998382
chr17,35118207,35118221
chr17,35119898,35119912
